order_status,review_score,order_item_id,price,freight_value,faixa_preco
delivered,2,2,89.9,12.13,Medio
delivered,5,1,14.99,12.79,Baixo
delivered,3,1,849.0,157.32,Alto
delivered,5,1,89.9,15.38,Medio
delivered,1,1,89.9,15.38,Medio
delivered,5,2,89.9,15.38,Medio
delivered,1,2,89.9,15.38,Medio
delivered,4,1,219.99,27.03,Alto
delivered,4,1,32.99,7.49,Baixo
delivered,5,1,49.9,11.84,Baixo
delivered,4,1,757.15,37.31,Alto
delivered,4,2,757.15,37.31,Alto
delivered,2,1,466.0,18.89,Alto
delivered,5,1,235.0,59.82,Alto
delivered,5,1,103.95,15.04,Medio
delivered,1,1,30.9,15.1,Baixo
delivered,2,1,86.9,23.19,Medio
delivered,5,1,109.9,14.37,Medio
delivered,5,1,279.9,150.56,Alto
delivered,5,2,279.9,150.56,Alto
delivered,5,1,249.9,22.24,Alto
delivered,4,1,96.9,17.93,Medio
delivered,1,1,45.0,20.4,Baixo
delivered,5,1,48.9,13.92,Baixo
delivered,5,1,17.9,12.79,Baixo
delivered,5,2,17.9,12.79,Baixo
delivered,5,1,149.0,14.79,Alto
delivered,5,1,149.9,25.18,Alto
delivered,4,1,59.0,18.29,Medio
delivered,4,2,59.0,18.29,Medio
delivered,5,1,49.9,25.63,Baixo
delivered,5,1,29.9,16.11,Baixo
delivered,5,1,44.4,12.04,Baixo
delivered,5,1,89.0,8.37,Medio
delivered,5,2,89.0,8.37,Medio
delivered,4,1,58.9,17.12,Medio
delivered,5,1,45.9,7.58,Baixo
delivered,5,2,45.9,7.58,Baixo
delivered,3,1,24.99,15.1,Baixo
delivered,5,1,29.9,7.71,Baixo
delivered,4,1,319.9,16.41,Alto
delivered,5,1,259.99,16.72,Alto
delivered,4,1,20.99,14.1,Baixo
delivered,4,2,20.99,14.1,Baixo
delivered,4,1,89.9,12.13,Medio
delivered,5,1,259.9,19.39,Alto
delivered,5,1,48.9,8.64,Baixo
delivered,5,1,12.5,7.78,Baixo
delivered,5,1,83.8,18.69,Medio
delivered,4,1,139.99,17.23,Alto
delivered,5,1,49.9,13.37,Baixo
delivered,4,1,64.99,15.33,Medio
delivered,5,1,33.63,7.78,Baixo
delivered,4,1,89.9,12.33,Medio
canceled,1,1,95.0,19.91,Medio
delivered,5,1,279.9,17.68,Alto
delivered,5,1,89.9,12.33,Medio
delivered,5,1,118.9,20.07,Alto
delivered,5,1,169.9,18.99,Alto
delivered,2,1,85.99,34.4,Medio
delivered,5,1,338.0,26.95,Alto
delivered,5,1,13.9,11.85,Baixo
delivered,5,1,49.0,17.67,Baixo
delivered,1,1,89.9,11.83,Medio
delivered,5,1,79.9,7.72,Medio
delivered,5,2,39.95,15.43,Baixo
delivered,5,3,39.95,15.43,Baixo
delivered,3,1,344.0,17.96,Alto
delivered,3,1,89.9,19.22,Medio
delivered,3,2,89.9,19.22,Medio
delivered,5,1,249.0,22.23,Alto
delivered,5,1,99.9,17.95,Medio
delivered,5,2,99.9,17.95,Medio
delivered,5,1,21.5,11.74,Baixo
delivered,5,2,21.5,11.74,Baixo
delivered,5,1,129.99,18.16,Alto
delivered,5,1,19.99,15.1,Baixo
delivered,5,1,269.0,19.76,Alto
delivered,1,1,620.1,21.08,Alto
delivered,1,1,34.99,14.1,Baixo
delivered,1,2,34.99,14.1,Baixo
delivered,5,1,149.99,9.42,Alto
delivered,4,1,437.39,18.94,Alto
delivered,5,1,11.6,14.1,Baixo
delivered,5,1,79.99,8.91,Medio
delivered,5,1,19.9,14.52,Baixo
delivered,5,1,1199.0,134.25,Alto
delivered,1,1,116.9,19.9,Alto
delivered,1,2,116.9,19.9,Alto
delivered,1,3,116.9,9.95,Alto
delivered,5,1,388.0,58.0,Alto
delivered,5,1,59.95,11.92,Medio
delivered,5,2,59.95,11.92,Medio
delivered,4,1,109.95,16.53,Alto
delivered,4,1,139.0,32.77,Alto
delivered,4,1,24.9,8.64,Baixo
delivered,5,1,39.9,15.1,Baixo
delivered,2,1,29.99,7.87,Baixo
delivered,5,1,899.0,21.04,Alto
delivered,5,1,119.0,17.08,Alto
delivered,4,1,112.5,25.63,Alto
delivered,5,1,119.9,26.12,Alto
delivered,5,1,279.99,17.72,Alto
delivered,4,1,113.0,14.88,Alto
delivered,5,1,44.99,14.44,Baixo
delivered,2,1,19.99,15.79,Baixo
delivered,2,2,19.99,15.79,Baixo
delivered,2,3,19.99,15.79,Baixo
delivered,5,1,295.0,20.02,Alto
delivered,5,1,280.0,40.23,Alto
delivered,5,1,28.0,18.3,Baixo
delivered,4,1,40.18,15.1,Baixo
delivered,4,2,40.18,15.1,Baixo
delivered,5,1,35.76,7.39,Baixo
invoiced,1,1,139.9,18.23,Alto
delivered,5,1,89.9,12.13,Medio
delivered,5,1,39.99,25.63,Baixo
delivered,4,1,14.49,18.23,Baixo
delivered,5,1,19.9,14.1,Baixo
delivered,5,1,83.9,9.34,Medio
delivered,5,1,250.0,30.12,Alto
delivered,5,1,49.95,16.11,Medio
delivered,5,1,198.9,8.65,Alto
delivered,5,1,32.9,14.52,Baixo
delivered,5,1,80.3,7.82,Medio
delivered,3,1,49.0,7.78,Baixo
delivered,5,1,44.9,15.1,Baixo
delivered,5,1,56.99,14.15,Medio
delivered,5,1,148.9,33.23,Alto
delivered,4,1,135.0,21.44,Alto
delivered,5,1,28.9,15.3,Baixo
delivered,5,1,69.0,24.61,Medio
delivered,3,1,37.99,17.0,Baixo
delivered,5,1,210.0,24.34,Alto
delivered,1,1,39.9,16.92,Baixo
delivered,5,1,79.9,7.81,Medio
delivered,5,1,149.99,88.96,Alto
delivered,1,1,169.9,14.3,Alto
delivered,5,1,69.9,12.93,Medio
delivered,5,1,189.0,16.07,Alto
delivered,4,1,59.99,11.73,Medio
delivered,4,1,170.0,30.44,Alto
delivered,4,2,170.0,30.44,Alto
delivered,4,3,170.0,30.44,Alto
delivered,4,4,170.0,30.44,Alto
delivered,4,5,170.0,30.44,Alto
delivered,4,6,170.0,30.44,Alto
delivered,1,1,89.9,42.69,Medio
delivered,5,1,339.0,18.11,Alto
delivered,5,2,339.9,18.16,Alto
delivered,5,1,159.9,19.25,Alto
delivered,5,1,119.9,19.81,Alto
delivered,5,1,209.99,28.2,Alto
delivered,5,1,95.2,16.64,Medio
delivered,5,1,18.9,7.78,Baixo
delivered,5,1,699.0,33.68,Alto
delivered,1,1,181.0,37.96,Alto
delivered,5,1,139.9,17.23,Alto
delivered,5,2,139.9,17.23,Alto
delivered,5,1,44.99,9.34,Baixo
delivered,1,1,89.99,26.95,Medio
delivered,1,2,89.99,26.95,Medio
delivered,5,1,349.0,21.93,Alto
delivered,4,1,106.9,16.19,Medio
delivered,5,1,49.0,7.78,Baixo
delivered,5,1,29.99,34.15,Baixo
delivered,5,1,19.9,15.1,Baixo
delivered,5,1,49.0,28.82,Baixo
delivered,5,2,49.0,28.82,Baixo
delivered,3,1,84.0,23.42,Medio
delivered,3,2,87.0,2.04,Medio
delivered,3,1,50.9,23.29,Medio
delivered,5,1,32.9,18.23,Baixo
delivered,5,2,32.9,18.23,Baixo
delivered,5,1,12.9,15.1,Baixo
delivered,4,1,45.0,11.85,Baixo
delivered,5,1,46.0,19.32,Baixo
delivered,4,1,215.0,15.11,Alto
delivered,5,1,2589.0,32.29,Alto
delivered,5,1,134.9,9.69,Alto
delivered,5,1,159.0,18.99,Alto
delivered,3,1,148.99,17.48,Alto
delivered,4,1,49.9,9.1,Baixo
delivered,5,1,53.9,0.0,Medio
delivered,5,1,69.9,12.43,Medio
delivered,5,2,69.9,12.43,Medio
delivered,5,3,69.9,12.43,Medio
delivered,4,1,58.99,17.34,Medio
delivered,5,1,17.45,7.39,Baixo
delivered,5,1,104.9,19.32,Medio
delivered,5,1,145.0,21.06,Alto
delivered,4,1,24.99,12.84,Baixo
delivered,3,1,99.99,16.46,Medio
delivered,5,1,24.6,15.65,Baixo
delivered,5,1,102.99,15.47,Medio
delivered,5,1,175.0,16.99,Alto
delivered,5,1,50.0,9.34,Medio
delivered,5,1,54.99,14.7,Medio
delivered,1,1,27.99,14.52,Baixo
delivered,5,1,19.99,7.4,Baixo
delivered,5,1,56.99,17.0,Medio
delivered,5,1,179.0,22.05,Alto
delivered,5,1,38.99,14.1,Baixo
delivered,4,1,89.9,18.21,Medio
delivered,4,1,87.0,9.42,Medio
delivered,4,1,59.9,12.76,Medio
delivered,5,1,117.7,7.69,Alto
delivered,5,2,29.9,29.23,Baixo
delivered,5,1,72.9,16.27,Medio
delivered,5,1,79.0,17.46,Medio
delivered,5,1,118.9,25.03,Alto
delivered,5,1,33.0,8.29,Baixo
delivered,5,1,155.99,15.84,Alto
delivered,4,1,219.0,14.68,Alto
delivered,5,1,39.0,13.85,Baixo
delivered,5,1,16.9,15.1,Baixo
delivered,5,2,16.9,15.1,Baixo
delivered,5,3,16.9,15.1,Baixo
delivered,1,1,72.34,16.27,Medio
delivered,1,1,34.99,7.78,Baixo
delivered,5,1,69.9,0.0,Medio
delivered,5,1,50.9,14.29,Medio
delivered,5,1,749.0,22.17,Alto
delivered,5,1,579.99,37.6,Alto
delivered,1,1,17.99,7.78,Baixo
delivered,5,1,56.9,18.5,Medio
delivered,2,1,55.0,15.27,Medio
delivered,5,1,129.9,63.19,Alto
delivered,3,1,149.9,16.52,Alto
shipped,2,1,23.99,7.39,Baixo
delivered,1,1,49.9,41.11,Baixo
delivered,1,2,49.9,41.11,Baixo
delivered,4,1,29.5,13.08,Baixo
delivered,5,1,199.0,18.94,Alto
delivered,5,1,199.0,21.88,Alto
delivered,4,1,45.0,17.25,Baixo
delivered,5,1,49.9,17.6,Baixo
delivered,5,2,49.9,17.6,Baixo
delivered,5,3,49.9,17.6,Baixo
delivered,5,1,19.9,13.48,Baixo
delivered,5,1,99.9,25.54,Medio
delivered,5,1,199.89,17.65,Alto
delivered,5,1,29.9,13.55,Baixo
delivered,5,2,29.9,13.55,Baixo
delivered,5,3,29.9,13.55,Baixo
delivered,5,4,29.9,13.55,Baixo
delivered,4,1,29.9,15.1,Baixo
delivered,5,1,28.14,20.4,Baixo
delivered,5,1,98.81,13.81,Medio
delivered,5,1,169.99,17.9,Alto
delivered,5,1,22.5,12.69,Baixo
delivered,5,1,138.0,18.22,Alto
delivered,5,2,138.0,18.22,Alto
delivered,1,1,54.9,34.18,Medio
delivered,5,1,24.9,7.39,Baixo
delivered,5,2,24.9,7.39,Baixo
delivered,5,1,219.99,17.69,Alto
delivered,5,1,377.0,41.91,Alto
delivered,5,1,148.9,17.69,Alto
delivered,3,1,67.99,15.23,Medio
delivered,3,1,99.99,28.89,Medio
processing,1,1,31.2,35.67,Baixo
processing,1,2,31.2,35.67,Baixo
processing,1,3,31.2,35.67,Baixo
processing,1,4,31.2,35.67,Baixo
delivered,4,1,299.0,16.9,Alto
delivered,4,2,299.0,16.9,Alto
delivered,4,1,14.9,17.78,Baixo
delivered,5,1,725.0,51.83,Alto
delivered,5,1,156.0,13.53,Alto
delivered,5,1,249.0,22.23,Alto
delivered,5,1,59.9,13.44,Medio
delivered,5,1,94.9,19.63,Medio
delivered,5,1,79.0,24.86,Medio
delivered,3,1,1099.0,41.23,Alto
delivered,4,1,229.99,31.91,Alto
delivered,5,1,59.9,17.67,Medio
delivered,5,2,59.9,17.67,Medio
delivered,5,3,59.9,17.67,Medio
delivered,5,4,59.9,17.67,Medio
delivered,5,1,199.99,19.28,Alto
delivered,5,1,258.49,26.65,Alto
delivered,1,1,62.8,14.19,Medio
delivered,1,2,62.8,14.19,Medio
delivered,5,1,18.9,15.79,Baixo
delivered,5,2,18.9,15.79,Baixo
delivered,5,1,45.9,29.47,Baixo
delivered,5,2,50.9,40.36,Medio
delivered,4,1,9.9,10.96,Baixo
delivered,3,1,39.0,12.79,Baixo
delivered,5,1,256.0,20.76,Alto
delivered,5,2,256.0,20.76,Alto
delivered,5,1,289.0,22.82,Alto
delivered,4,1,129.8,88.82,Alto
delivered,5,1,18.99,11.85,Baixo
delivered,5,1,13.99,7.39,Baixo
delivered,5,1,299.0,10.63,Alto
delivered,4,1,99.0,25.53,Medio
delivered,5,1,119.9,35.0,Alto
delivered,5,1,34.9,20.84,Baixo
delivered,5,1,299.9,19.73,Alto
delivered,5,2,59.9,15.79,Medio
delivered,5,1,165.0,17.12,Alto
delivered,5,1,19.9,17.06,Baixo
delivered,5,1,2470.5,94.15,Alto
delivered,5,1,124.43,21.51,Alto
delivered,5,1,71.9,15.25,Medio
delivered,2,1,24.9,14.1,Baixo
delivered,5,1,31.9,9.34,Baixo
delivered,5,1,1106.99,25.64,Alto
delivered,5,1,69.9,8.29,Medio
delivered,5,1,129.0,18.15,Alto
delivered,2,1,38.4,9.34,Baixo
delivered,2,2,38.4,9.34,Baixo
delivered,5,1,27.9,37.04,Baixo
delivered,5,1,166.9,22.47,Alto
delivered,4,1,85.9,15.35,Medio
delivered,4,1,149.0,18.29,Alto
delivered,4,1,89.9,18.06,Medio
delivered,5,1,179.99,16.98,Alto
delivered,3,1,79.0,45.02,Medio
delivered,5,1,49.99,8.88,Medio
delivered,5,1,80.9,12.7,Medio
delivered,5,2,80.9,12.7,Medio
delivered,5,1,129.99,18.16,Alto
delivered,5,1,139.9,20.54,Alto
delivered,1,1,117.3,21.34,Alto
delivered,1,2,139.0,13.24,Alto
delivered,1,3,117.3,21.34,Alto
delivered,5,1,40.0,13.37,Baixo
delivered,4,1,40.0,13.37,Baixo
delivered,5,2,40.0,13.37,Baixo
delivered,4,2,40.0,13.37,Baixo
delivered,5,1,69.9,11.73,Medio
delivered,5,1,99.9,12.4,Medio
delivered,5,1,295.0,36.15,Alto
delivered,1,1,72.9,47.37,Medio
delivered,4,1,115.9,13.25,Alto
delivered,5,1,66.0,15.21,Medio
delivered,1,1,181.01,19.15,Alto
delivered,3,1,53.99,15.13,Medio
delivered,1,1,54.9,12.72,Medio
delivered,5,1,27.9,24.55,Baixo
delivered,5,1,43.99,10.96,Baixo
delivered,5,1,899.0,28.87,Alto
delivered,5,1,179.99,36.39,Alto
delivered,1,1,149.0,8.3,Alto
delivered,4,1,149.0,18.61,Alto
delivered,5,1,22.9,15.1,Baixo
delivered,5,1,159.99,21.61,Alto
delivered,5,1,52.9,9.27,Medio
delivered,2,1,99.0,42.72,Medio
delivered,5,1,169.0,12.68,Alto
delivered,5,1,29.99,7.78,Baixo
delivered,4,1,75.0,14.28,Medio
delivered,5,1,44.9,7.39,Baixo
delivered,5,1,41.3,8.11,Baixo
delivered,3,1,120.0,26.92,Alto
delivered,5,1,99.0,14.05,Medio
delivered,5,1,209.99,39.98,Alto
delivered,5,1,169.0,16.89,Alto
delivered,4,1,104.0,14.9,Medio
delivered,5,1,119.0,17.08,Alto
delivered,5,2,119.0,17.08,Alto
delivered,5,1,18.99,14.52,Baixo
delivered,1,1,179.96,22.17,Alto
delivered,4,1,29.9,19.4,Baixo
delivered,1,1,57.89,10.29,Medio
delivered,4,1,818.0,20.83,Alto
delivered,5,1,268.9,39.91,Alto
delivered,5,1,22.99,17.78,Baixo
delivered,5,1,169.99,17.44,Alto
delivered,4,1,89.9,25.91,Medio
delivered,5,1,32.9,19.42,Baixo
delivered,5,1,25.99,7.78,Baixo
delivered,5,1,119.0,63.98,Alto
delivered,5,1,299.0,18.34,Alto
delivered,4,1,17.0,12.79,Baixo
delivered,5,1,23.99,14.1,Baixo
delivered,5,2,23.99,14.1,Baixo
delivered,5,1,109.99,8.02,Alto
delivered,4,1,12.97,7.78,Baixo
delivered,2,1,1635.0,45.25,Alto
delivered,5,1,329.9,20.19,Alto
delivered,1,1,199.0,19.27,Alto
delivered,1,1,83.36,16.34,Medio
delivered,5,1,59.0,14.16,Medio
delivered,4,1,92.0,13.66,Medio
delivered,5,1,459.99,78.41,Alto
delivered,3,1,149.9,29.45,Alto
delivered,5,1,75.5,11.73,Medio
delivered,4,1,49.9,21.15,Baixo
delivered,5,1,24.9,19.99,Baixo
delivered,4,1,99.99,16.95,Medio
delivered,1,1,6.8,19.32,Baixo
delivered,5,1,49.0,15.1,Baixo
delivered,5,2,49.0,15.1,Baixo
delivered,5,1,44.9,14.1,Baixo
delivered,1,1,48.89,15.1,Baixo
delivered,5,1,69.9,16.74,Medio
delivered,3,1,220.0,38.67,Alto
delivered,3,1,53.99,7.67,Medio
delivered,3,2,104.99,18.6,Medio
delivered,1,1,49.9,15.23,Baixo
delivered,5,1,49.9,16.79,Baixo
delivered,3,1,49.9,34.15,Baixo
delivered,5,1,89.9,16.88,Medio
delivered,5,1,24.99,18.23,Baixo
delivered,4,1,128.7,21.39,Alto
delivered,5,1,189.99,9.52,Alto
delivered,5,1,56.1,13.97,Medio
invoiced,2,1,155.0,26.0,Alto
delivered,1,1,18.99,24.84,Baixo
delivered,4,1,41.8,13.71,Baixo
delivered,4,2,41.8,13.71,Baixo
delivered,4,1,78.0,15.99,Medio
delivered,4,1,226.77,21.63,Alto
delivered,4,1,22.9,9.34,Baixo
delivered,4,2,22.9,9.34,Baixo
delivered,4,3,22.9,9.34,Baixo
delivered,4,4,22.9,9.34,Baixo
delivered,1,1,159.9,70.0,Alto
delivered,5,1,100.0,16.67,Medio
delivered,5,1,119.9,18.09,Alto
delivered,5,1,47.9,12.69,Baixo
delivered,4,1,89.0,14.37,Medio
delivered,4,1,229.0,10.96,Alto
delivered,1,1,65.0,16.89,Medio
delivered,1,1,65.0,16.89,Medio
delivered,1,2,65.0,16.89,Medio
delivered,1,2,65.0,16.89,Medio
delivered,1,1,164.9,44.51,Alto
delivered,1,2,22.9,4.05,Baixo
delivered,1,3,59.99,3.04,Medio
delivered,1,4,22.9,4.05,Baixo
delivered,5,1,65.5,18.26,Medio
delivered,5,1,49.6,8.29,Baixo
delivered,5,1,199.0,98.76,Alto
delivered,5,1,124.9,34.73,Alto
delivered,3,1,125.9,22.81,Alto
delivered,5,1,73.5,11.73,Medio
delivered,4,1,48.9,54.61,Baixo
delivered,4,1,149.9,43.33,Alto
delivered,4,1,49.0,25.63,Baixo
delivered,5,1,179.9,16.01,Alto
delivered,4,1,79.0,20.33,Medio
delivered,4,2,79.0,20.34,Medio
delivered,5,1,89.0,14.37,Medio
delivered,4,1,59.9,14.17,Medio
delivered,5,1,46.9,17.92,Baixo
delivered,5,1,139.0,18.85,Alto
processing,1,1,129.9,17.35,Alto
delivered,5,1,109.22,9.52,Medio
delivered,5,1,229.99,14.16,Alto
delivered,5,1,229.99,14.16,Alto
delivered,4,1,289.0,35.82,Alto
delivered,3,1,152.49,38.62,Alto
delivered,4,1,99.0,11.71,Medio
delivered,5,1,28.8,18.23,Baixo
delivered,4,1,269.9,20.17,Alto
delivered,4,1,139.0,21.42,Alto
delivered,5,1,138.18,66.18,Alto
canceled,1,1,69.0,21.28,Medio
delivered,5,1,152.0,11.69,Alto
delivered,5,1,69.99,8.65,Medio
delivered,5,1,118.9,34.37,Alto
delivered,5,1,50.9,12.7,Medio
delivered,5,1,179.99,26.88,Alto
delivered,5,1,180.0,12.76,Alto
delivered,1,1,17.99,7.78,Baixo
delivered,4,1,136.99,51.82,Alto
delivered,1,1,48.0,20.8,Baixo
delivered,4,1,299.99,88.69,Alto
delivered,3,1,18.99,10.96,Baixo
delivered,5,1,49.9,7.78,Baixo
delivered,3,1,109.99,14.86,Alto
delivered,5,1,105.9,16.5,Medio
delivered,3,1,44.9,14.52,Baixo
delivered,1,1,224.9,16.32,Alto
delivered,1,1,13.5,15.23,Baixo
delivered,4,1,129.99,17.16,Alto
delivered,4,2,129.99,17.16,Alto
delivered,4,1,48.9,13.71,Baixo
delivered,5,1,110.32,15.87,Alto
delivered,5,1,65.9,19.43,Medio
delivered,3,1,34.5,17.97,Baixo
delivered,5,1,59.9,17.67,Medio
delivered,5,1,186.9,16.52,Alto
delivered,5,1,145.0,24.0,Alto
delivered,4,1,12.97,14.1,Baixo
delivered,5,1,699.9,83.07,Alto
delivered,4,1,198.0,16.5,Alto
delivered,2,1,109.99,15.88,Alto
delivered,1,1,399.0,17.54,Alto
delivered,5,1,14.99,14.08,Baixo
shipped,1,1,42.0,59.93,Baixo
delivered,1,1,49.0,7.6,Baixo
delivered,5,1,105.0,9.27,Medio
delivered,4,1,22.8,16.11,Baixo
delivered,4,2,20.4,16.11,Baixo
delivered,5,1,89.99,9.44,Medio
delivered,5,1,139.99,17.55,Alto
delivered,5,1,29.9,8.11,Baixo
delivered,5,1,110.32,8.03,Alto
delivered,5,1,59.9,11.03,Medio
delivered,5,1,169.9,21.68,Alto
delivered,1,1,61.28,19.4,Medio
delivered,1,2,61.28,19.4,Medio
delivered,5,1,69.9,20.98,Medio
delivered,1,1,699.0,42.44,Alto
delivered,5,1,18.99,11.85,Baixo
delivered,5,1,86.9,29.28,Medio
delivered,5,2,86.9,2.93,Medio
delivered,5,1,27.9,7.87,Baixo
delivered,5,1,179.9,39.87,Alto
delivered,5,1,61.9,8.27,Medio
delivered,3,1,119.99,30.68,Alto
delivered,5,1,6.84,7.78,Baixo
delivered,4,1,6.84,7.78,Baixo
delivered,4,1,29.0,8.27,Baixo
delivered,5,1,80.0,48.0,Medio
delivered,5,1,200.0,21.89,Alto
delivered,5,1,11.04,8.29,Baixo
delivered,2,1,127.9,8.66,Alto
delivered,4,1,250.0,58.42,Alto
delivered,1,1,45.0,15.1,Baixo
delivered,4,1,32.9,11.85,Baixo
delivered,5,1,149.9,23.92,Alto
delivered,5,1,22.5,25.19,Baixo
delivered,5,1,29.0,12.69,Baixo
delivered,4,1,29.5,13.08,Baixo
delivered,5,1,24.9,22.85,Baixo
delivered,5,1,29.9,12.48,Baixo
delivered,5,1,59.9,15.17,Medio
delivered,4,1,95.0,7.92,Medio
delivered,5,1,149.9,10.6,Alto
delivered,5,1,49.0,14.52,Baixo
delivered,1,1,89.99,9.44,Medio
delivered,5,1,92.9,16.33,Medio
delivered,5,1,40.0,7.39,Baixo
delivered,5,2,40.0,7.39,Baixo
delivered,5,3,40.0,7.39,Baixo
delivered,4,1,49.0,15.1,Baixo
delivered,5,1,17.99,15.1,Baixo
delivered,4,1,254.9,16.53,Alto
delivered,5,1,58.9,35.73,Medio
shipped,4,1,89.5,11.83,Medio
delivered,5,1,200.0,52.8,Alto
delivered,5,1,219.9,47.28,Alto
delivered,5,2,219.9,47.28,Alto
delivered,5,3,219.9,47.28,Alto
delivered,5,4,219.9,47.28,Alto
delivered,5,5,219.9,47.28,Alto
delivered,5,6,219.9,47.28,Alto
delivered,5,1,129.0,19.0,Alto
delivered,5,1,29.99,25.63,Baixo
delivered,5,1,26.9,8.29,Baixo
delivered,5,1,109.0,16.2,Medio
delivered,5,1,109.0,44.84,Medio
delivered,5,2,109.0,44.84,Medio
delivered,4,1,214.0,17.0,Alto
delivered,4,1,120.0,13.75,Alto
delivered,5,1,107.99,15.86,Medio
delivered,4,1,67.9,11.98,Medio
delivered,1,1,59.9,12.59,Medio
delivered,1,2,49.9,19.38,Baixo
delivered,1,3,49.9,19.38,Baixo
delivered,5,1,79.9,15.31,Medio
delivered,5,2,79.9,15.31,Medio
delivered,5,3,79.9,15.31,Medio
delivered,4,1,289.9,15.05,Alto
delivered,5,1,89.9,15.38,Medio
delivered,5,1,185.9,18.55,Alto
delivered,5,1,110.0,27.04,Alto
delivered,5,1,68.75,35.8,Medio
delivered,5,1,70.0,16.93,Medio
delivered,5,1,27.9,8.11,Baixo
delivered,5,1,133.0,27.66,Alto
delivered,5,1,45.95,15.1,Baixo
delivered,5,1,53.9,16.07,Medio
delivered,5,1,99.9,14.78,Medio
delivered,4,1,230.0,224.34,Alto
delivered,5,1,131.99,17.2,Alto
delivered,5,1,149.9,18.3,Alto
delivered,4,1,49.0,19.32,Baixo
delivered,4,2,49.0,19.32,Baixo
delivered,5,1,169.0,14.93,Alto
delivered,1,1,269.9,14.23,Alto
delivered,5,1,59.9,9.34,Medio
delivered,5,1,59.9,13.44,Medio
delivered,3,1,69.0,15.36,Medio
delivered,3,2,69.0,15.36,Medio
delivered,5,1,75.0,11.14,Medio
delivered,3,1,55.9,13.51,Medio
delivered,1,1,173.0,0.06,Alto
delivered,1,2,104.53,57.19,Medio
delivered,1,1,59.9,25.28,Medio
delivered,1,2,148.69,25.28,Alto
delivered,5,1,35.9,12.48,Baixo
delivered,4,1,98.8,17.94,Medio
delivered,4,1,195.0,25.02,Alto
delivered,4,1,32.99,8.29,Baixo
delivered,1,1,17.9,18.23,Baixo
delivered,4,1,39.9,16.11,Baixo
delivered,4,2,39.9,16.11,Baixo
delivered,5,1,79.9,11.17,Medio
delivered,5,2,79.9,11.17,Medio
delivered,5,1,39.6,15.1,Baixo
delivered,1,1,89.9,16.42,Medio
delivered,1,2,99.9,16.43,Medio
processing,1,1,125.9,34.68,Alto
delivered,5,1,12.25,15.23,Baixo
delivered,4,1,89.0,13.64,Medio
delivered,4,1,198.9,26.67,Alto
delivered,4,1,30.21,17.6,Baixo
delivered,1,1,89.9,16.95,Medio
delivered,4,1,69.9,16.25,Medio
delivered,5,1,14.6,14.1,Baixo
delivered,5,1,309.99,15.9,Alto
delivered,1,1,249.9,69.21,Alto
delivered,4,1,349.9,13.06,Alto
delivered,5,1,195.0,16.12,Alto
delivered,3,1,29.9,17.63,Baixo
delivered,1,1,34.9,19.32,Baixo
delivered,5,1,29.0,17.63,Baixo
delivered,4,1,99.0,12.08,Medio
delivered,5,1,168.9,8.37,Alto
delivered,5,1,34.9,12.48,Baixo
delivered,4,1,19.99,6.65,Baixo
delivered,4,2,29.9,15.65,Baixo
delivered,5,1,169.99,12.69,Alto
delivered,5,1,148.75,36.36,Alto
delivered,5,1,530.0,43.78,Alto
delivered,4,1,31.9,14.1,Baixo
delivered,5,1,171.0,26.04,Alto
delivered,5,1,39.67,15.38,Baixo
delivered,4,1,170.0,13.49,Alto
delivered,5,1,78.0,19.46,Medio
delivered,5,1,59.9,17.26,Medio
delivered,5,1,18.99,7.78,Baixo
delivered,5,1,27.4,15.1,Baixo
delivered,2,1,48.9,7.87,Baixo
delivered,5,1,5.35,13.47,Baixo
delivered,5,2,14.9,13.47,Baixo
delivered,3,1,119.0,19.74,Alto
delivered,5,1,18.5,8.29,Baixo
delivered,5,1,49.99,15.56,Medio
delivered,5,1,33.49,11.85,Baixo
delivered,5,1,49.9,13.37,Baixo
delivered,5,1,325.0,23.07,Alto
delivered,1,1,79.9,13.58,Medio
delivered,5,1,75.0,15.83,Medio
delivered,5,2,75.0,15.83,Medio
delivered,5,1,17.33,8.27,Baixo
delivered,5,2,17.33,8.27,Baixo
delivered,5,1,259.9,23.12,Alto
delivered,5,1,45.0,22.06,Baixo
delivered,3,1,89.9,15.38,Medio
delivered,5,1,109.99,14.86,Alto
delivered,5,1,174.8,26.5,Alto
delivered,5,1,17.99,18.23,Baixo
delivered,5,1,270.0,17.1,Alto
delivered,5,1,65.99,12.59,Medio
delivered,2,1,16.99,34.15,Baixo
delivered,5,1,59.0,17.66,Medio
delivered,5,1,79.9,28.96,Medio
delivered,4,1,59.9,13.44,Medio
delivered,3,1,219.9,51.09,Alto
delivered,3,1,98.0,16.45,Medio
delivered,5,1,69.9,14.8,Medio
processing,1,1,175.9,38.19,Alto
delivered,5,1,105.0,18.61,Medio
delivered,4,1,89.9,16.88,Medio
delivered,5,1,289.0,28.1,Alto
delivered,5,1,113.0,18.04,Alto
delivered,5,1,49.9,11.85,Baixo
delivered,5,1,21.9,16.79,Baixo
delivered,5,1,79.99,8.91,Medio
delivered,5,2,79.99,8.91,Medio
delivered,5,1,350.0,13.07,Alto
delivered,5,1,39.99,12.94,Baixo
delivered,5,1,199.9,18.65,Alto
delivered,5,1,29.9,7.79,Baixo
delivered,5,1,239.9,19.78,Alto
delivered,5,1,74.9,16.96,Medio
delivered,5,1,27.0,21.49,Baixo
